received_times,all_data.zipcode_of_incident,all_data.unit_type
1174.9,94107,MEDIC
1090.2,94107,ENGINE
1336.55,94107,MEDIC
1321.25,94107,MEDIC
908.7666667,94107,PRIVATE
185.6666667,94107,PRIVATE
984.7666667,94107,TRUCK
1162.683333,94107,MEDIC
448.6166667,94107,ENGINE
185.6666667,94107,MEDIC
1273.916667,94107,MEDIC
348.6166667,94107,MEDIC
47.46666667,94107,PRIVATE
1119.633333,94107,MEDIC
619.95,94107,CHIEF
619.95,94107,ENGINE
761.3666667,94107,ENGINE
348.6166667,94107,MEDIC
1276.8,94107,MEDIC
984.7666667,94107,ENGINE
1276.8,94107,ENGINE
1162.683333,94107,ENGINE
448.6166667,94107,MEDIC
800.6666667,94107,MEDIC
800.6666667,94107,ENGINE
908.7666667,94107,ENGINE
702.85,94107,MEDIC
1168.566667,94107,MEDIC
619.95,94107,TRUCK
182.05,94107,MEDIC
150.7666667,94107,ENGINE
974.95,94107,MEDIC
186.7,94107,ENGINE
150.7666667,94107,PRIVATE
410.9833333,94107,MEDIC
898.3666667,94107,MEDIC
1081.516667,94107,MEDIC
974.95,94107,TRUCK
259.0166667,94107,MEDIC
584.25,94107,ENGINE
469.65,94107,ENGINE
779.8833333,94107,MEDIC
584.25,94107,MEDIC
186.7,94107,MEDIC
829.8,94107,TRUCK
1354.416667,94107,ENGINE
898.3666667,94107,ENGINE
1354.416667,94107,CHIEF
469.65,94107,MEDIC
1354.416667,94107,TRUCK
949.2666667,94107,MEDIC
382.7333333,94107,MEDIC
98.05,94107,MEDIC
974.95,94107,MEDIC
98.05,94107,ENGINE
410.9833333,94107,PRIVATE
1062.916667,94107,MEDIC
1062.916667,94107,ENGINE
974.95,94107,ENGINE
1369.083333,94107,TRUCK
1087.016667,94107,PRIVATE
450.6166667,94107,TRUCK
1234.766667,94107,TRUCK
78.41666667,94107,MEDIC
915.7833333,94107,PRIVATE
462.6333333,94107,CHIEF
1155.15,94107,PRIVATE
628.3166667,94107,RESCUE SQUAD
1155.15,94107,MEDIC
1155.15,94107,CHIEF
915.7833333,94107,ENGINE
1234.766667,94107,ENGINE
559.8333333,94107,ENGINE
915.7833333,94107,RESCUE CAPTAIN
1087.016667,94107,ENGINE
1373.933333,94107,ENGINE
494.1666667,94107,MEDIC
1155.15,94107,RESCUE CAPTAIN
1339.883333,94107,TRUCK
1133.616667,94107,ENGINE
1155.15,94107,MEDIC
503.15,94107,ENGINE
462.6333333,94107,TRUCK
559.8333333,94107,MEDIC
221.85,94107,MEDIC
494.1666667,94107,ENGINE
1373.933333,94107,CHIEF
450.6166667,94107,ENGINE
1155.15,94107,TRUCK
503.15,94107,MEDIC
1155.15,94107,RESCUE SQUAD
1331.566667,94107,MEDIC
628.3166667,94107,PRIVATE
1339.883333,94107,ENGINE
1373.933333,94107,TRUCK
1331.566667,94107,ENGINE
462.6333333,94107,ENGINE
1133.616667,94107,MEDIC
936.7833333,94107,ENGINE
1155.15,94107,ENGINE
1087.016667,94107,MEDIC
1234.766667,94107,CHIEF
221.85,94107,ENGINE
1231,94107,MEDIC
158.6833333,94107,TRUCK
936.7833333,94107,MEDIC
62.2,94107,ENGINE
1282.216667,94107,MEDIC
1122.75,94107,ENGINE
1326.75,94107,ENGINE
15.55,94107,TRUCK
498.9333333,94107,ENGINE
6.316666667,94107,PRIVATE
1193.016667,94107,TRUCK
508.6666667,94107,ENGINE
1040.416667,94107,TRUCK
1122.75,94107,TRUCK
1122.75,94107,CHIEF
15.55,94107,ENGINE
15.55,94107,CHIEF
1193.016667,94107,RESCUE SQUAD
1193.016667,94107,ENGINE
750.4333333,94107,TRUCK
656.9333333,94107,TRUCK
62.2,94107,MEDIC
656.9333333,94107,ENGINE
1040.416667,94107,ENGINE
1193.016667,94107,ENGINE
555.0166667,94107,MEDIC
573.25,94107,ENGINE
1193.016667,94107,CHIEF
573.25,94107,MEDIC
1193.016667,94107,CHIEF
656.9333333,94107,CHIEF
1193.016667,94107,MEDIC
498.9333333,94107,MEDIC
750.4333333,94107,PRIVATE
73.15,94107,MEDIC
1193.016667,94107,TRUCK
1326.75,94107,MEDIC
1193.016667,94107,CHIEF
508.6666667,94107,MEDIC
555.0166667,94107,MEDIC
730.4166667,94107,MEDIC
573.25,94107,MEDIC
498.9333333,94107,TRUCK
1040.416667,94107,CHIEF
6.316666667,94107,ENGINE
730.4166667,94107,ENGINE
446.6,94107,PRIVATE
555.0166667,94107,ENGINE
1193.016667,94107,ENGINE
1025.933333,94107,ENGINE
1235.883333,94107,MEDIC
408.85,94107,ENGINE
1105.683333,94107,ENGINE
408.85,94107,PRIVATE
1105.683333,94107,MEDIC
392.8,94107,MEDIC
172.5166667,94107,PRIVATE
1230.1,94107,PRIVATE
109.4166667,94107,ENGINE
1145.766667,94107,MEDIC
392.8,94107,MEDIC
109.4166667,94107,MEDIC
1248.716667,94107,MEDIC
121.3666667,94107,ENGINE
121.3666667,94107,MEDIC
1025.933333,94107,MEDIC
1133.166667,94107,MEDIC
470.5833333,94107,MEDIC
578.2166667,94107,CHIEF
365.1333333,94107,ENGINE
1034.616667,94107,ENGINE
564.3333333,94107,MEDIC
578.2166667,94107,TRUCK
1034.616667,94107,RESCUE CAPTAIN
1034.616667,94107,RESCUE CAPTAIN
1228.783333,94107,MEDIC
95.23333333,94107,MEDIC
1122.7,94107,MEDIC
1122.7,94107,ENGINE
365.1333333,94107,PRIVATE
1133.166667,94107,ENGINE
244.5333333,94107,MEDIC
95.23333333,94107,ENGINE
95.23333333,94107,MEDIC
244.5333333,94107,ENGINE
244.5333333,94107,MEDIC
1034.616667,94107,MEDIC
1163.266667,94107,MEDIC
578.2166667,94107,ENGINE
470.5833333,94107,ENGINE
271.9833333,94107,MEDIC
217.4833333,94107,MEDIC
1107.716667,94107,MEDIC
128.0333333,94107,ENGINE
1107.716667,94107,ENGINE
1173.633333,94107,ENGINE
271.9833333,94107,ENGINE
128.0333333,94107,PRIVATE
945.0666667,94107,MEDIC
798.2333333,94107,MEDIC
666,94107,CHIEF
1263.833333,94107,ENGINE
1428.066667,94107,MEDIC
1099.35,94107,PRIVATE
1428.066667,94107,ENGINE
1263.833333,94107,PRIVATE
666,94107,ENGINE
945.0666667,94107,ENGINE
169.1166667,94107,MEDIC
1137.3,94107,ENGINE
791.4,94107,ENGINE
606.9833333,94107,TRUCK
39.03333333,94107,TRUCK
1168.2,94107,MEDIC
862.2333333,94107,ENGINE
303,94107,TRUCK
606.9833333,94107,MEDIC
606.9833333,94107,ENGINE
606.9833333,94107,ENGINE
638.15,94107,ENGINE
606.9833333,94107,ENGINE
791.6,94107,CHIEF
1137.3,94107,MEDIC
606.9833333,94107,ENGINE
763.45,94107,MEDIC
1168.2,94107,ENGINE
1289.066667,94107,ENGINE
606.9833333,94107,CHIEF
1042.666667,94107,ENGINE
1137.3,94107,MEDIC
606.9833333,94107,CHIEF
39.03333333,94107,RESCUE CAPTAIN
39.03333333,94107,ENGINE
791.4,94107,CHIEF
303,94107,CHIEF
39.03333333,94107,MEDIC
756.3333333,94107,ENGINE
862.2333333,94107,MEDIC
606.9833333,94107,TRUCK
791.4,94107,TRUCK
39.03333333,94107,MEDIC
851.8833333,94107,PRIVATE
606.9833333,94107,ENGINE
791.6,94107,TRUCK
1289.066667,94107,MEDIC
791.6,94107,ENGINE
756.3333333,94107,CHIEF
638.15,94107,TRUCK
386.35,94107,MEDIC
606.9833333,94107,TRUCK
606.9833333,94107,CHIEF
339.0333333,94107,TRUCK
303,94107,ENGINE
756.3333333,94107,TRUCK
606.9833333,94107,RESCUE SQUAD
1127.616667,94107,CHIEF
1127.616667,94107,ENGINE
339.0333333,94107,MEDIC
1127.616667,94107,TRUCK
39.03333333,94107,CHIEF
164.6166667,94107,MEDIC
1073.016667,94107,MEDIC
151.8,94107,ENGINE
164.6166667,94107,ENGINE
835.65,94107,ENGINE
151.8,94107,RESCUE SQUAD
1367.916667,94107,CHIEF
97.46666667,94107,MEDIC
835.65,94107,PRIVATE
1239.316667,94107,ENGINE
66.11666667,94107,ENGINE
151.8,94107,ENGINE
1279.6,94107,MEDIC
61.71666667,94107,PRIVATE
61.71666667,94107,CHIEF
778.1166667,94107,PRIVATE
66.11666667,94107,TRUCK
1061.85,94107,MEDIC
1431.2,94107,MEDIC
97.46666667,94107,ENGINE
1319.533333,94107,ENGINE
728.75,94107,ENGINE
1279.6,94107,ENGINE
373.05,94107,MEDIC
1140.766667,94107,ENGINE
61.71666667,94107,MEDIC
1061.85,94107,TRUCK
61.71666667,94107,ENGINE
1140.766667,94107,MEDIC
728.75,94107,MEDIC
1032.733333,94107,MEDIC
66.11666667,94107,CHIEF
783.3833333,94107,ENGINE
367.5833333,94107,ENGINE
151.8,94107,PRIVATE
1032.733333,94107,ENGINE
61.71666667,94107,RESCUE CAPTAIN
1367.916667,94107,TRUCK
1431.2,94107,ENGINE
61.71666667,94107,TRUCK
1297.016667,94107,ENGINE
24.36666667,94107,MEDIC
1367.916667,94107,ENGINE
783.3833333,94107,PRIVATE
714.4833333,94108,MEDIC
714.4833333,94108,ENGINE
1019.766667,94108,CHIEF
652.25,94108,MEDIC
1247,94108,MEDIC
1019.766667,94108,TRUCK
1247,94108,ENGINE
1224.2,94108,MEDIC
593.2,94108,MEDIC
452.4,94108,MEDIC
652.25,94108,ENGINE
1224.2,94108,PRIVATE
1019.766667,94108,CHIEF
1019.766667,94108,ENGINE
452.4,94108,ENGINE
714.4833333,94108,CHIEF
1224.2,94108,PRIVATE
341.2,94108,ENGINE
1097.033333,94108,TRUCK
341.2,94108,PRIVATE
652.25,94108,MEDIC
1063.083333,94108,MEDIC
1174.25,94108,TRUCK
1063.083333,94108,ENGINE
1174.25,94108,ENGINE
652.25,94108,ENGINE
1404.583333,94108,MEDIC
722.9,94108,PRIVATE
724.8333333,94108,MEDIC
722.9,94108,ENGINE
396.1833333,94108,MEDIC
1305.266667,94108,ENGINE
710.1333333,94108,ENGINE
1175.066667,94108,MEDIC
710.1333333,94108,TRUCK
724.8333333,94108,ENGINE
568.5166667,94108,ENGINE
710.1333333,94108,TRUCK
710.1333333,94108,CHIEF
396.1833333,94108,ENGINE
1305.266667,94108,TRUCK
638.95,94108,PRIVATE
517.5833333,94108,ENGINE
568.5166667,94108,TRUCK
517.5833333,94108,TRUCK
710.1333333,94108,TRUCK
940.4833333,94108,ENGINE
1322.433333,94108,MEDIC
870.5833333,94108,MEDIC
940.4833333,94108,MEDIC
807.35,94108,MEDIC
940.4833333,94108,MEDIC
618.5833333,94108,PRIVATE
1322.433333,94108,ENGINE
1322.433333,94108,MEDIC
797.1166667,94108,TRUCK
1322.433333,94108,RESCUE CAPTAIN
821.95,94108,TRUCK
618.5833333,94108,ENGINE
870.5833333,94108,PRIVATE
797.1166667,94108,CHIEF
1248.483333,94108,PRIVATE
921.8833333,94108,MEDIC
807.35,94108,ENGINE
821.95,94108,ENGINE
821.95,94108,PRIVATE
797.1166667,94108,ENGINE
575.9833333,94108,PRIVATE
921.8833333,94108,ENGINE
940.4833333,94108,ENGINE
1136.566667,94108,MEDIC
1062.3,94108,PRIVATE
1062.3,94108,ENGINE
116.5333333,94108,TRUCK
1136.566667,94108,ENGINE
877,94108,ENGINE
169.7,94108,ENGINE
576.4666667,94108,ENGINE
701.2166667,94108,MEDIC
701.2166667,94108,ENGINE
576.4666667,94108,MEDIC
116.5333333,94108,ENGINE
169.7,94108,PRIVATE
116.5333333,94108,CHIEF
501.6833333,94108,CHIEF
680.2833333,94108,TRUCK
907.4166667,94108,ENGINE
419.1,94108,RESCUE CAPTAIN
988.2833333,94108,ENGINE
419.1,94108,MEDIC
876.95,94108,CHIEF
1299.933333,94108,ENGINE
419.1,94108,ENGINE
501.6833333,94108,ENGINE
419.1,94108,RESCUE CAPTAIN
1067.133333,94108,CHIEF
862.2333333,94108,MEDIC
988.2833333,94108,MEDIC
876.95,94108,ENGINE
501.6833333,94108,TRUCK
1067.133333,94108,TRUCK
1299.933333,94108,PRIVATE
876.95,94108,TRUCK
1067.133333,94108,ENGINE
790.8,94108,TRUCK
862.2333333,94108,ENGINE
806.0333333,94108,ENGINE
355.7666667,94108,MEDIC
806.0333333,94108,MEDIC
704.7333333,94108,TRUCK
355.7666667,94108,ENGINE
237.7333333,94108,TRUCK
704.7333333,94108,CHIEF
127.8166667,94108,MEDIC
844.6,94108,PRIVATE
704.7333333,94108,ENGINE
437.1833333,94108,ENGINE
355.7666667,94108,MEDIC
437.1833333,94108,MEDIC
9.766666667,94108,MEDIC
915.1,94108,MEDIC
915.1,94108,ENGINE
988.5333333,94108,MEDIC
1204.233333,94108,RESCUE CAPTAIN
9.766666667,94108,ENGINE
844.4333333,94108,MEDIC
594.8666667,94108,MEDIC
18.1,94108,ENGINE
18.1,94108,CHIEF
797.1833333,94108,MEDIC
1204.233333,94108,MEDIC
18.1,94108,TRUCK
581.7166667,94108,MEDIC
1204.233333,94108,TRUCK
797.1833333,94108,ENGINE
844.4333333,94108,TRUCK
594.8666667,94108,ENGINE
988.5333333,94108,ENGINE
1379.75,94108,TRUCK
1414.25,94108,TRUCK
1037.666667,94108,CHIEF
1173.5,94108,ENGINE
899.6666667,94108,MEDIC
1379.75,94108,CHIEF
365.0833333,94108,ENGINE
1173.5,94108,TRUCK
861.3166667,94108,RESCUE CAPTAIN
1180.666667,94108,TRUCK
899.6666667,94108,ENGINE
1180.666667,94108,CHIEF
1180.666667,94108,MEDIC
1180.666667,94108,CHIEF
760.9333333,94108,MEDIC
1019.4,94108,MEDIC
1180.666667,94108,CHIEF
861.3166667,94108,ENGINE
1414.25,94108,ENGINE
1037.666667,94108,ENGINE
1180.666667,94108,ENGINE
1180.666667,94108,TRUCK
1019.4,94108,ENGINE
1180.666667,94108,ENGINE
1414.25,94108,CHIEF
861.3166667,94108,MEDIC
1180.666667,94108,TRUCK
1180.666667,94108,CHIEF
1173.5,94108,CHIEF
1180.666667,94108,TRUCK
1037.666667,94108,TRUCK
622.15,94108,ENGINE
49.7,94108,MEDIC
1180.666667,94108,RESCUE SQUAD
507.7833333,94108,MEDIC
622.15,94108,MEDIC
507.7833333,94108,PRIVATE
1180.666667,94108,ENGINE
1019.4,94108,ENGINE
824.9833333,94108,MEDIC
1180.666667,94108,ENGINE
948.4333333,94108,MEDIC
1180.666667,94108,ENGINE
1379.75,94108,ENGINE
1239.5,94108,ENGINE
645.0666667,94108,ENGINE
394.4833333,94108,ENGINE
822.2833333,94108,ENGINE
1375.05,94108,MEDIC
1239.5,94108,CHIEF
822.2833333,94108,PRIVATE
1308.466667,94108,ENGINE
209.7833333,94108,TRUCK
1239.5,94108,TRUCK
394.4833333,94108,CHIEF
1188.6,94108,ENGINE
1308.466667,94108,MEDIC
1084.983333,94108,ENGINE
215.4333333,94108,PRIVATE
1375.05,94108,ENGINE
886.0666667,94108,PRIVATE
1084.983333,94108,TRUCK
305.85,94108,TRUCK
1188.6,94108,TRUCK
650.5333333,94108,RESCUE CAPTAIN
1262.2,94108,ENGINE
1262.2,94108,TRUCK
1262.2,94108,CHIEF
305.85,94108,ENGINE
650.5333333,94108,MEDIC
394.4833333,94108,TRUCK
886.0666667,94108,PRIVATE
645.0666667,94108,TRUCK
1188.6,94108,CHIEF
53.95,94108,PRIVATE
305.85,94108,CHIEF
645.0666667,94108,CHIEF
1084.983333,94108,CHIEF
1185.8,94108,MEDIC
201.8833333,94108,MEDIC
201.8833333,94108,ENGINE
1062.35,94108,MEDIC
55.21666667,94108,ENGINE
1062.3,94108,PRIVATE
688.0166667,94108,PRIVATE
55.21666667,94108,PRIVATE
688.0166667,94108,ENGINE
103.3833333,94108,PRIVATE
809.5833333,94108,MEDIC
607.9166667,94108,PRIVATE
1150.45,94108,ENGINE
1150.45,94108,MEDIC
850,94108,TRUCK
850,94108,TRUCK
850,94108,ENGINE
893.6333333,94108,ENGINE
1116.933333,94108,MEDIC
89.5,94108,PRIVATE
1158.683333,94108,TRUCK
669.2333333,94108,ENGINE
607.9166667,94108,TRUCK
850,94108,CHIEF
669.2333333,94108,MEDIC
1204.25,94109,ENGINE
19.5,94109,RESCUE SQUAD
715.8333333,94109,ENGINE
686.4833333,94109,MEDIC
814.3,94109,MEDIC
1129.783333,94109,MEDIC
1437.75,94109,MEDIC
1432.033333,94109,ENGINE
785.55,94109,PRIVATE
1432.033333,94109,TRUCK
1204.25,94109,CHIEF
865.35,94109,ENGINE
1432.033333,94109,CHIEF
688.5166667,94109,ENGINE
985.95,94109,MEDIC
1143.466667,94109,MEDIC
569.4833333,94109,MEDIC
877.05,94109,TRUCK
1432.033333,94109,ENGINE
1379.616667,94109,PRIVATE
865.35,94109,MEDIC
311.5666667,94109,PRIVATE
814.3,94109,ENGINE
1333.55,94109,MEDIC
398.4166667,94109,MEDIC
635.5166667,94109,MEDIC
1274.45,94109,MEDIC
19.5,94109,ENGINE
569.4833333,94109,ENGINE
1091.15,94109,ENGINE
1154.616667,94109,MEDIC
1432.033333,94109,MEDIC
19.5,94109,CHIEF
19.5,94109,MEDIC
1434.25,94109,PRIVATE
688.5166667,94109,MEDIC
1432.033333,94109,TRUCK
919.1666667,94109,MEDIC
532.55,94109,PRIVATE
1031.85,94109,MEDIC
877.05,94109,ENGINE
1164.85,94109,ENGINE
19.5,94109,CHIEF
985.95,94109,ENGINE
311.5666667,94109,MEDIC
764.0666667,94109,PRIVATE
19.5,94109,ENGINE
877.05,94109,ENGINE
588.4833333,94109,TRUCK
1333.55,94109,ENGINE
849,94109,TRUCK
1432.033333,94109,RESCUE SQUAD
19.5,94109,CHIEF
715.8333333,94109,MEDIC
1129.783333,94109,ENGINE
823.6166667,94109,ENGINE
1091.15,94109,PRIVATE
849,94109,ENGINE
919.1666667,94109,PRIVATE
19.5,94109,TRUCK
849,94109,MEDIC
1432.033333,94109,ENGINE
19.5,94109,TRUCK
398.4166667,94109,ENGINE
1432.033333,94109,CHIEF
588.4833333,94109,ENGINE
301.5,94109,MEDIC
207.4666667,94109,MEDIC
785.55,94109,ENGINE
1129.783333,94109,MEDIC
715.8333333,94109,ENGINE
1204.25,94109,TRUCK
569.3333333,94109,PRIVATE
311.5666667,94109,MEDIC
1164.85,94109,MEDIC
532.55,94109,MEDIC
1432.033333,94109,CHIEF
877.05,94109,CHIEF
845.1833333,94109,TRUCK
576.65,94109,MEDIC
301.5,94109,ENGINE
19.5,94109,ENGINE
1413.1,94109,MEDIC
686.4833333,94109,MEDIC
765.8333333,94109,MEDIC
1347.1,94109,MEDIC
697.9666667,94109,PRIVATE
1167.633333,94109,MEDIC
998.0166667,94109,MEDIC
323.1333333,94109,ENGINE
54.43333333,94109,MEDIC
102.1666667,94109,MEDIC
608.6666667,94109,ENGINE
694.6833333,94109,MEDIC
625.6666667,94109,ENGINE
566.95,94109,ENGINE
784.2,94109,PRIVATE
955.2666667,94109,ENGINE
462.1333333,94109,PRIVATE
784.2,94109,MEDIC
1052.766667,94109,ENGINE
608.6666667,94109,MEDIC
1301.983333,94109,ENGINE
174.5833333,94109,PRIVATE
890.8333333,94109,ENGINE
1088.3,94109,MEDIC
1356.45,94109,TRUCK
929.3666667,94109,MEDIC
1373.15,94109,PRIVATE
890.8333333,94109,PRIVATE
54.43333333,94109,ENGINE
625.6666667,94109,PRIVATE
1307.2,94109,ENGINE
998.0166667,94109,ENGINE
895.1166667,94109,ENGINE
998.0166667,94109,MEDIC
1157.716667,94109,MEDIC
760.7833333,94109,CHIEF
723,94109,MEDIC
1409.333333,94109,CHIEF
697.9666667,94109,ENGINE
787.3833333,94109,MEDIC
969.9333333,94109,ENGINE
784.2,94109,ENGINE
760.7833333,94109,ENGINE
261.05,94109,PRIVATE
1307.2,94109,PRIVATE
1301.983333,94109,PRIVATE
760.7833333,94109,TRUCK
955.2666667,94109,MEDIC
1052.766667,94109,MEDIC
102.1666667,94109,ENGINE
1373.15,94109,ENGINE
1409.333333,94109,TRUCK
566.95,94109,MEDIC
1347.1,94109,ENGINE
1356.45,94109,MEDIC
969.9333333,94109,MEDIC
922.2166667,94109,ENGINE
1304.733333,94109,PRIVATE
1409.333333,94109,ENGINE
323.1333333,94109,MEDIC
1163.7,94109,MEDIC
1411.716667,94109,MEDIC
533.4166667,94109,CHIEF
1391.85,94109,CHIEF
1069.483333,94109,PRIVATE
1391.85,94109,RESCUE SQUAD
541.4666667,94109,CHIEF
533.4166667,94109,ENGINE
633.6833333,94109,TRUCK
685.2166667,94109,ENGINE
1391.85,94109,ENGINE
752.75,94109,PRIVATE
533.4166667,94109,CHIEF
533.4166667,94109,ENGINE
1342.716667,94109,MEDIC
809.8333333,94109,ENGINE
1138.75,94109,CHIEF
574.2833333,94109,MEDIC
831.1166667,94109,TRUCK
1240.116667,94109,MEDIC
533.4166667,94109,CHIEF
635.25,94109,MEDIC
1185.283333,94109,MEDIC
533.4166667,94109,RESCUE SQUAD
159.7166667,94109,ENGINE
344.3833333,94109,ENGINE
685.2166667,94109,MEDIC
1069.483333,94109,ENGINE
219.5,94109,PRIVATE
533.4166667,94109,MEDIC
541.4666667,94109,TRUCK
344.3833333,94109,PRIVATE
537.5666667,94109,ENGINE
1138.75,94109,MEDIC
537.5666667,94109,PRIVATE
1138.75,94109,ENGINE
541.4666667,94109,MEDIC
1391.85,94109,TRUCK
1350.466667,94109,ENGINE
720.85,94109,TRUCK
927.1166667,94109,MEDIC
720.85,94109,MEDIC
1240.116667,94109,ENGINE
533.4166667,94109,ENGINE
633.6833333,94109,ENGINE
1391.85,94109,MEDIC
748.0666667,94109,MEDIC
1373.516667,94109,ENGINE
1391.85,94109,RESCUE CAPTAIN
219.5,94109,ENGINE
384.65,94109,ENGINE
1373.516667,94109,MEDIC
635.25,94109,ENGINE
1342.716667,94109,ENGINE
344.3833333,94109,ENGINE
111.7833333,94109,ENGINE
490.1,94109,MEDIC
86.08333333,94109,PRIVATE
809.8333333,94109,MEDIC
567.4,94109,PRIVATE
541.4666667,94109,ENGINE
533.4166667,94109,TRUCK
1379.433333,94109,MEDIC
384.65,94109,MEDIC
1350.466667,94109,MEDIC
86.08333333,94109,ENGINE
541.4666667,94109,ENGINE
1093.966667,94109,MEDIC
585.8833333,94109,MEDIC
533.4166667,94109,TRUCK
919.05,94109,MEDIC
1122.75,94109,ENGINE
1021.166667,94109,ENGINE
269.5166667,94109,ENGINE
119.7166667,94109,MEDIC
764.3,94109,ENGINE
330.85,94109,TRUCK
1245.283333,94109,MEDIC
931.3666667,94109,ENGINE
269.5166667,94109,TRUCK
398.35,94109,ENGINE
330.85,94109,ENGINE
145.85,94109,ENGINE
330.85,94109,CHIEF
1273.533333,94109,ENGINE
1009.716667,94109,PRIVATE
398.35,94109,MEDIC
931.3666667,94109,ENGINE
173.6666667,94109,ENGINE
1145.5,94109,MEDIC
891.3666667,94109,ENGINE
346.9,94109,PRIVATE
765.05,94109,ENGINE
916.3833333,94109,TRUCK
1122.75,94109,PRIVATE
765.05,94109,TRUCK
765.05,94109,MEDIC
633.5333333,94109,PRIVATE
1009.716667,94109,ENGINE
119.7166667,94109,ENGINE
881.4833333,94109,MEDIC
547.25,94109,PRIVATE
70.31666667,94109,PRIVATE
531.6666667,94109,ENGINE
1163.866667,94109,PRIVATE
531.6666667,94109,PRIVATE
894.3166667,94109,ENGINE
233.2166667,94109,MEDIC
633.5333333,94109,ENGINE
278.6666667,94109,PRIVATE
1273.533333,94109,MEDIC
269.5166667,94109,CHIEF
894.3166667,94109,PRIVATE
269.5166667,94109,ENGINE
764.3,94109,PRIVATE
1385.866667,94109,PRIVATE
742.0333333,94109,MEDIC
318.75,94109,PRIVATE
891.6333333,94109,PRIVATE
931.3666667,94109,MEDIC
1245.283333,94109,ENGINE
147.4333333,94109,PRIVATE
167.9,94109,MEDIC
1230,94109,ENGINE
828,94109,MEDIC
1251.983333,94109,PRIVATE
957.2,94109,CHIEF
1155.133333,94109,ENGINE
1155.133333,94109,MEDIC
1259.05,94109,TRUCK
663.8,94109,PRIVATE
945.3333333,94109,PRIVATE
1046.4,94109,CHIEF
1230,94109,PRIVATE
185,94109,ENGINE
1042.7,94109,RESCUE CAPTAIN
748.3333333,94109,CHIEF
1257.866667,94109,MEDIC
1259.05,94109,CHIEF
957.2,94109,TRUCK
694.5333333,94109,ENGINE
1153.366667,94109,ENGINE
348.4,94109,CHIEF
1046.4,94109,TRUCK
748.3333333,94109,ENGINE
901.4666667,94109,ENGINE
945.3333333,94109,ENGINE
990.5833333,94109,ENGINE
348.4,94109,ENGINE
1046.4,94109,ENGINE
1146.916667,94109,PRIVATE
582.0166667,94109,MEDIC
694.5333333,94109,TRUCK
864.0166667,94109,CHIEF
1046.4,94109,ENGINE
1046.4,94109,TRUCK
167.9,94109,ENGINE
1153.366667,94109,CHIEF
348.4,94109,TRUCK
515.7666667,94109,PRIVATE
743.8166667,94109,ENGINE
661.5666667,94109,MEDIC
901.4666667,94109,PRIVATE
185,94109,MEDIC
743.8166667,94109,PRIVATE
864.0166667,94109,ENGINE
1042.7,94109,ENGINE
1363.233333,94109,MEDIC
957.2,94109,ENGINE
864.0166667,94109,TRUCK
1146.916667,94109,ENGINE
548.35,94109,PRIVATE
1042.7,94109,TRUCK
1090.25,94109,ENGINE
833.1333333,94109,MEDIC
1230,94109,ENGINE
515.7666667,94109,ENGINE
1259.05,94109,ENGINE
234.2166667,94109,MEDIC
1131.933333,94109,MEDIC
548.35,94109,TRUCK
721.8666667,94109,MEDIC
694.5333333,94109,CHIEF
1090.25,94109,MEDIC
707.0666667,94109,ENGINE
158.0166667,94109,ENGINE
582.0166667,94109,ENGINE
1257.866667,94109,ENGINE
990.5833333,94109,MEDIC
1153.366667,94109,TRUCK
707.0666667,94109,PRIVATE
158.0166667,94109,MEDIC
185,94109,TRUCK
748.3333333,94109,TRUCK
1042.7,94109,PRIVATE
1363.233333,94109,ENGINE
1154.683333,94109,PRIVATE
768.25,94109,ENGINE
137.5833333,94109,MEDIC
1357.05,94109,MEDIC
691.0666667,94109,ENGINE
1179.7,94109,MEDIC
1089.983333,94109,MEDIC
691.0666667,94109,PRIVATE
112.6666667,94109,ENGINE
137.5833333,94109,ENGINE
122.5833333,94109,PRIVATE
1100.616667,94109,TRUCK
141.4833333,94109,TRUCK
141.4833333,94109,ENGINE
768.25,94109,PRIVATE
982.75,94109,PRIVATE
112.6666667,94109,MEDIC
635.9166667,94109,PRIVATE
867.3833333,94109,MEDIC
493.6,94109,PRIVATE
1153.95,94109,CHIEF
964.4833333,94109,TRUCK
1179.7,94109,PRIVATE
1154.683333,94109,ENGINE
1100.616667,94109,ENGINE
219.0166667,94109,PRIVATE
1153.95,94109,TRUCK
665.0166667,94109,PRIVATE
691.7833333,94109,ENGINE
982.75,94109,ENGINE
141.4833333,94109,PRIVATE
1435.8,94109,PRIVATE
19.36666667,94109,MEDIC
1414.266667,94109,MEDIC
19.36666667,94109,ENGINE
964.4833333,94109,MEDIC
1153.95,94109,ENGINE
691.7833333,94109,PRIVATE
886.2,94109,ENGINE
